"ip","name","id","region","platform","systemService"
"20.202.169.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"20.202.229.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"20.202.230.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"20.202.244.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"20.209.8.0/23","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"20.209.214.0/23","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"20.216.128.0/18","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"20.216.192.0/19","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.64.145.224/28","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.64.149.192/27","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.64.165.128/25","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.66.32.0/19","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.79.128.0/20","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.79.144.0/21","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.79.205.0/26","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.79.222.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.80.24.0/22","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.89.128.0/18","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.90.130.240/28","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.90.132.0/27","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.90.136.64/26","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.90.136.128/27","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.90.147.128/26","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.90.147.192/27","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.93.76.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.101.22.0/26","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.101.23.192/26","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.101.57.0/25","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.101.57.128/26","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.107.160.0/23","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.107.162.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.126.19.0/25","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"40.126.49.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"48.205.106.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"48.205.160.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"48.205.176.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"48.205.185.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"48.205.193.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"48.205.197.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"48.205.201.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"48.205.205.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"48.208.30.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"48.208.161.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"48.208.162.0/23","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"48.208.164.0/22","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"48.208.168.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"48.212.16.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"48.212.144.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"48.213.16.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"48.220.0.0/17","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"51.5.27.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"51.11.192.0/18","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"51.103.0.0/17","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"51.138.192.0/19","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.101.166.0/23","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.102.174.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.103.46.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.103.174.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.106.130.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.106.184.192/27","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.108.52.0/23","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.108.89.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.108.168.0/23","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.108.170.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.109.68.0/22","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.111.231.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.112.103.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.112.126.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.112.172.0/22","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.112.190.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.112.213.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.112.214.0/23","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.112.245.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.112.247.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.113.110.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.113.200.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.113.202.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.114.104.0/22","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.114.114.0/23","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.115.112.0/23","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.115.128.0/21","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.115.136.0/22","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.121.88.0/21","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.121.96.0/22","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.121.178.0/23","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.121.180.0/23","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.121.226.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.121.228.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.121.231.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.121.239.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.121.242.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.121.244.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.121.246.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.121.248.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.122.28.0/22","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.122.144.0/22","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.123.32.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.123.98.0/23","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.123.144.0/23","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.143.128.0/18","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.143.215.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.143.216.0/23","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.239.134.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.239.194.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.239.241.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"52.245.116.0/22","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"57.150.40.0/23","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"57.157.36.0/26","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"57.157.36.64/28","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"57.157.36.80/30","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"57.157.36.100/30","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"57.157.36.104/29","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"57.157.36.112/29","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"57.157.36.136/29","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"57.157.36.144/28","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"57.157.36.160/27","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"57.157.36.192/26","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"57.157.37.0/26","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"57.157.37.64/27","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"57.157.37.96/28","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"57.157.37.112/30","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"57.157.37.116/31","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"70.37.152.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"70.152.10.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"70.152.46.0/23","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"70.152.48.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"70.152.232.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"98.66.128.0/17","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"135.130.46.0/23","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"151.206.75.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"151.206.76.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"151.206.94.0/23","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"151.206.137.0/24","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"172.189.0.0/17","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"172.189.128.0/18","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1020:800::/47","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1020:802::/48","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1020:804::/48","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1020:805::/48","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1020:806::/47","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1026:900:10::/63","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1026:900:12::/64","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1026:900:21::/64","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1026:900:28::/64","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1026:2400::/48","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1026:2500:1c::/64","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1026:3000:100::/59","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1027:1:100::/59","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1061:1311:c00::/54","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1061:170f::/48","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1061:2000:640::/62","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1061:2002:4800::/57","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1061:2004:4000::/57","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1061:2010:b::/64","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1061:2011:b::/64","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1062:c:18::/63","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1063:12::/56","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1063:111::/55","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1063:111:200::/56","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1063:211::/55","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1063:408::/56","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1063:60a::/56","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1063:70d::/56","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1063:1c06::/55","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1063:2206:1c::/64","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1063:2410::/48","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1063:2610::/48","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1063:280e::/48","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2603:1063:2a0e::/48","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2a01:111:f403:c20a::/64","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2a01:111:f403:ca25::/64","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2a01:111:f403:ca26::/64","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2a01:111:f403:ca62::/63","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2a01:111:f403:ca64::/64","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2a01:111:f403:d20a::/64","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2a01:111:f403:da0a::/64","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"2a01:111:f403:e20a::/64","AzureCloud.centralfrance","AzureCloud.centralfrance","centralfrance","Azure","0"
"4.251.208.0/20","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"4.251.224.0/19","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"13.104.150.192/26","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"13.104.151.0/26","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"20.38.188.0/22","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"20.39.80.0/20","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"20.47.28.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"20.47.102.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"20.60.11.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"20.60.188.0/23","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"20.111.64.0/18","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"20.135.28.0/23","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"20.150.19.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"20.157.156.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"20.190.147.128/25","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"20.190.178.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"20.216.224.0/21","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"40.64.147.192/29","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"40.64.153.128/27","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"40.64.166.0/25","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"40.79.176.0/21","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"40.79.223.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"40.80.20.0/22","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"40.80.96.0/20","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"40.82.224.0/20","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"40.90.132.32/28","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"40.90.136.192/27","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"40.90.147.224/27","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"40.93.69.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"40.101.115.128/26","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"40.107.130.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"40.107.132.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"40.107.137.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"40.126.19.128/25","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"40.126.50.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"48.212.17.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"48.212.145.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"48.213.17.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"51.5.67.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"51.105.88.0/21","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"51.138.128.0/19","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"51.138.160.0/21","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"52.101.164.0/23","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"52.102.167.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"52.103.39.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"52.103.167.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"52.106.131.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"52.106.184.224/27","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"52.108.188.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"52.108.222.0/23","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"52.109.72.0/22","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"52.111.253.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"52.114.108.0/22","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"52.123.33.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"52.123.146.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"52.136.8.0/21","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"52.136.28.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"52.136.128.0/18","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"52.239.135.0/26","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"52.239.196.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"52.245.120.0/22","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"57.150.21.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"70.152.11.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"98.65.0.0/16","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"98.66.0.0/17","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"151.206.168.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"151.206.194.0/24","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1020:900::/47","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1020:902::/48","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1020:904::/48","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1020:905::/48","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1020:906::/47","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1026:900:47::/64","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1026:2401::/48","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1026:2500:2c::/64","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1026:3000:1a0::/59","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1027:1:1a0::/59","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1061:1311:1000::/54","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1061:1710::/48","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1061:2000:648::/62","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1061:2002:4900::/57","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1061:2004:4100::/57","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1061:2010:c::/64","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1061:2011:c::/64","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1063:13::/56","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1063:112::/55","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1063:112:200::/56","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1063:12a::/55","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1063:12a:200::/56","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1063:212::/55","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1063:409::/56","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1063:60b::/56","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1063:70e::/56","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1063:2206:2c::/64","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1063:2411::/48","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1063:2611::/48","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1063:280f::/48","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2603:1063:2a0f::/48","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2a01:111:f403:c207::/64","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2a01:111:f403:ca1e::/63","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2a01:111:f403:ca4a::/63","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2a01:111:f403:ca4c::/64","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
"2a01:111:f403:d207::/64","AzureCloud.southfrance","AzureCloud.southfrance","southfrance","Azure","0"
